
---------- Begin Simulation Statistics ----------
system.cpu.dcache.demand_misses::.cpu.data          507                       # number of demand (read+write) misses
system.cpu.dcache.demand_misses::total            507                       # number of demand (read+write) misses
system.cpu.dcache.overall_misses::.cpu.data          507                       # number of overall misses
system.cpu.dcache.overall_misses::total           507                       # number of overall misses
system.cpu.dcache.demand_miss_latency::.cpu.data     28981000                       # number of demand (read+write) miss cycles
system.cpu.dcache.demand_miss_latency::total     28981000                       # number of demand (read+write) miss cycles
system.cpu.dcache.overall_miss_latency::.cpu.data     28981000                       # number of overall miss cycles
system.cpu.dcache.overall_miss_latency::total     28981000                       # number of overall miss cycles
system.cpu.dcache.demand_accesses::.cpu.data         2835                       # number of demand (read+write) accesses
system.cpu.dcache.demand_accesses::total         2835                       # number of demand (read+write) accesses
system.cpu.dcache.overall_accesses::.cpu.data         2835                       # number of overall (read+write) accesses
system.cpu.dcache.overall_accesses::total         2835                       # number of overall (read+write) accesses
system.cpu.dcache.demand_miss_rate::.cpu.data     0.178836                       # miss rate for demand accesses
system.cpu.dcache.demand_miss_rate::total     0.178836                       # miss rate for demand accesses
system.cpu.dcache.overall_miss_rate::.cpu.data     0.178836                       # miss rate for overall accesses
system.cpu.dcache.overall_miss_rate::total     0.178836                       # miss rate for overall accesses
system.cpu.dcache.demand_avg_miss_latency::.cpu.data 57161.735700                       # average overall miss latency
system.cpu.dcache.demand_avg_miss_latency::total 57161.735700                       # average overall miss latency
system.cpu.dcache.overall_avg_miss_latency::.cpu.data 57161.735700                       # average overall miss latency
system.cpu.dcache.overall_avg_miss_latency::total 57161.735700                       # average overall miss latency
system.cpu.dcache.blocked_cycles::no_mshrs          143                       # number of cycles access was blocked
system.cpu.dcache.blocked_cycles::no_targets            0                       # number of cycles access was blocked
system.cpu.dcache.blocked::no_mshrs                 4                       # number of cycles access was blocked
system.cpu.dcache.blocked::no_targets               0                       # number of cycles access was blocked
system.cpu.dcache.avg_blocked_cycles::no_mshrs    35.750000                       # average number of cycles each access was blocked
system.cpu.dcache.avg_blocked_cycles::no_targets          nan                       # average number of cycles each access was blocked
system.cpu.dcache.demand_mshr_hits::.cpu.data          358                       # number of demand (read+write) MSHR hits
system.cpu.dcache.demand_mshr_hits::total          358                       # number of demand (read+write) MSHR hits
system.cpu.dcache.overall_mshr_hits::.cpu.data          358                       # number of overall MSHR hits
system.cpu.dcache.overall_mshr_hits::total          358                       # number of overall MSHR hits
system.cpu.dcache.demand_mshr_misses::.cpu.data          149                       # number of demand (read+write) MSHR misses
system.cpu.dcache.demand_mshr_misses::total          149                       # number of demand (read+write) MSHR misses
system.cpu.dcache.overall_mshr_misses::.cpu.data          149                       # number of overall MSHR misses
system.cpu.dcache.overall_mshr_misses::total          149                       # number of overall MSHR misses
system.cpu.dcache.demand_mshr_miss_latency::.cpu.data     10027500                       # number of demand (read+write) MSHR miss cycles
system.cpu.dcache.demand_mshr_miss_latency::total     10027500                       # number of demand (read+write) MSHR miss cycles
system.cpu.dcache.overall_mshr_miss_latency::.cpu.data     10027500                       # number of overall MSHR miss cycles
system.cpu.dcache.overall_mshr_miss_latency::total     10027500                       # number of overall MSHR miss cycles
system.cpu.dcache.demand_mshr_miss_rate::.cpu.data     0.052557                       # mshr miss rate for demand accesses
system.cpu.dcache.demand_mshr_miss_rate::total     0.052557                       # mshr miss rate for demand accesses
system.cpu.dcache.overall_mshr_miss_rate::.cpu.data     0.052557                       # mshr miss rate for overall accesses
system.cpu.dcache.overall_mshr_miss_rate::total     0.052557                       # mshr miss rate for overall accesses
system.cpu.dcache.demand_avg_mshr_miss_latency::.cpu.data 67298.657718                       # average overall mshr miss latency
system.cpu.dcache.demand_avg_mshr_miss_latency::total 67298.657718                       # average overall mshr miss latency
system.cpu.dcache.overall_avg_mshr_miss_latency::.cpu.data 67298.657718                       # average overall mshr miss latency
system.cpu.dcache.overall_avg_mshr_miss_latency::total 67298.657718                       # average overall mshr miss latency
system.cpu.dcache.replacements                      2                       # number of replacements
system.cpu.dcache.ReadReq_hits::.cpu.data         1698                       # number of ReadReq hits
system.cpu.dcache.ReadReq_hits::total            1698                       # number of ReadReq hits
system.cpu.dcache.ReadReq_misses::.cpu.data          208                       # number of ReadReq misses
system.cpu.dcache.ReadReq_misses::total           208                       # number of ReadReq misses
system.cpu.dcache.ReadReq_miss_latency::.cpu.data     11672500                       # number of ReadReq miss cycles
system.cpu.dcache.ReadReq_miss_latency::total     11672500                       # number of ReadReq miss cycles
system.cpu.dcache.ReadReq_accesses::.cpu.data         1906                       # number of ReadReq accesses(hits+misses)
system.cpu.dcache.ReadReq_accesses::total         1906                       # number of ReadReq accesses(hits+misses)
system.cpu.dcache.ReadReq_miss_rate::.cpu.data     0.109129                       # miss rate for ReadReq accesses
system.cpu.dcache.ReadReq_miss_rate::total     0.109129                       # miss rate for ReadReq accesses
system.cpu.dcache.ReadReq_avg_miss_latency::.cpu.data 56117.788462                       # average ReadReq miss latency
system.cpu.dcache.ReadReq_avg_miss_latency::total 56117.788462                       # average ReadReq miss latency
system.cpu.dcache.ReadReq_mshr_hits::.cpu.data          100                       # number of ReadReq MSHR hits
system.cpu.dcache.ReadReq_mshr_hits::total          100                       # number of ReadReq MSHR hits
system.cpu.dcache.ReadReq_mshr_misses::.cpu.data          108                       # number of ReadReq MSHR misses
system.cpu.dcache.ReadReq_mshr_misses::total          108                       # number of ReadReq MSHR misses
system.cpu.dcache.ReadReq_mshr_miss_latency::.cpu.data      6634000                       # number of ReadReq MSHR miss cycles
system.cpu.dcache.ReadReq_mshr_miss_latency::total      6634000                       # number of ReadReq MSHR miss cycles
system.cpu.dcache.ReadReq_mshr_miss_rate::.cpu.data     0.056663                       # mshr miss rate for ReadReq accesses
system.cpu.dcache.ReadReq_mshr_miss_rate::total     0.056663                       # mshr miss rate for ReadReq accesses
system.cpu.dcache.ReadReq_avg_mshr_miss_latency::.cpu.data 61425.925926                       # average ReadReq mshr miss latency
system.cpu.dcache.ReadReq_avg_mshr_miss_latency::total 61425.925926                       # average ReadReq mshr miss latency
system.cpu.dcache.WriteReq_hits::.cpu.data          630                       # number of WriteReq hits
system.cpu.dcache.WriteReq_hits::total            630                       # number of WriteReq hits
system.cpu.dcache.WriteReq_misses::.cpu.data          299                       # number of WriteReq misses
system.cpu.dcache.WriteReq_misses::total          299                       # number of WriteReq misses
system.cpu.dcache.WriteReq_miss_latency::.cpu.data     17308500                       # number of WriteReq miss cycles
system.cpu.dcache.WriteReq_miss_latency::total     17308500                       # number of WriteReq miss cycles
system.cpu.dcache.WriteReq_accesses::.cpu.data          929                       # number of WriteReq accesses(hits+misses)
system.cpu.dcache.WriteReq_accesses::total          929                       # number of WriteReq accesses(hits+misses)
system.cpu.dcache.WriteReq_miss_rate::.cpu.data     0.321851                       # miss rate for WriteReq accesses
system.cpu.dcache.WriteReq_miss_rate::total     0.321851                       # miss rate for WriteReq accesses
system.cpu.dcache.WriteReq_avg_miss_latency::.cpu.data 57887.959866                       # average WriteReq miss latency
system.cpu.dcache.WriteReq_avg_miss_latency::total 57887.959866                       # average WriteReq miss latency
system.cpu.dcache.WriteReq_mshr_hits::.cpu.data          258                       # number of WriteReq MSHR hits
system.cpu.dcache.WriteReq_mshr_hits::total          258                       # number of WriteReq MSHR hits
system.cpu.dcache.WriteReq_mshr_misses::.cpu.data           41                       # number of WriteReq MSHR misses
system.cpu.dcache.WriteReq_mshr_misses::total           41                       # number of WriteReq MSHR misses
system.cpu.dcache.WriteReq_mshr_miss_latency::.cpu.data      3393500                       # number of WriteReq MSHR miss cycles
system.cpu.dcache.WriteReq_mshr_miss_latency::total      3393500                       # number of WriteReq MSHR miss cycles
system.cpu.dcache.WriteReq_mshr_miss_rate::.cpu.data     0.044133                       # mshr miss rate for WriteReq accesses
system.cpu.dcache.WriteReq_mshr_miss_rate::total     0.044133                       # mshr miss rate for WriteReq accesses
system.cpu.dcache.WriteReq_avg_mshr_miss_latency::.cpu.data 82768.292683                       # average WriteReq mshr miss latency
system.cpu.dcache.WriteReq_avg_mshr_miss_latency::total 82768.292683                       # average WriteReq mshr miss latency
system.cpu.dcache.LoadLockedReq_hits::.cpu.data           10                       # number of LoadLockedReq hits
system.cpu.dcache.LoadLockedReq_hits::total           10                       # number of LoadLockedReq hits
system.cpu.dcache.LoadLockedReq_misses::.cpu.data            2                       # number of LoadLockedReq misses
system.cpu.dcache.LoadLockedReq_misses::total            2                       # number of LoadLockedReq misses
system.cpu.dcache.LoadLockedReq_miss_latency::.cpu.data       133500                       # number of LoadLockedReq miss cycles
system.cpu.dcache.LoadLockedReq_miss_latency::total       133500                       # number of LoadLockedReq miss cycles
system.cpu.dcache.LoadLockedReq_accesses::.cpu.data           12                       # number of LoadLockedReq accesses(hits+misses)
system.cpu.dcache.LoadLockedReq_accesses::total           12                       # number of LoadLockedReq accesses(hits+misses)
system.cpu.dcache.LoadLockedReq_miss_rate::.cpu.data     0.166667                       # miss rate for LoadLockedReq accesses
system.cpu.dcache.LoadLockedReq_miss_rate::total     0.166667                       # miss rate for LoadLockedReq accesses
system.cpu.dcache.LoadLockedReq_avg_miss_latency::.cpu.data        66750                       # average LoadLockedReq miss latency
system.cpu.dcache.LoadLockedReq_avg_miss_latency::total        66750                       # average LoadLockedReq miss latency
system.cpu.dcache.LoadLockedReq_mshr_hits::.cpu.data            2                       # number of LoadLockedReq MSHR hits
system.cpu.dcache.LoadLockedReq_mshr_hits::total            2                       # number of LoadLockedReq MSHR hits
system.cpu.dcache.StoreCondReq_hits::.cpu.data           11                       # number of StoreCondReq hits
system.cpu.dcache.StoreCondReq_hits::total           11                       # number of StoreCondReq hits
system.cpu.dcache.StoreCondReq_accesses::.cpu.data           11                       # number of StoreCondReq accesses(hits+misses)
system.cpu.dcache.StoreCondReq_accesses::total           11                       # number of StoreCondReq accesses(hits+misses)
system.cpu.dcache.power_state.pwrStateResidencyTicks::UNDEFINED     16697500                       # Cumulative time (in ticks) in various power states
system.cpu.dcache.tags.tagsinuse            89.741252                       # Cycle average of tags in use
system.cpu.dcache.tags.total_refs                2498                       # Total number of references to valid blocks.
system.cpu.dcache.tags.sampled_refs               149                       # Sample count of references to valid blocks.
system.cpu.dcache.tags.avg_refs             16.765101                       # Average number of references to valid blocks.
system.cpu.dcache.tags.warmup_cycle             99000                       # Cycle when the warmup percentage was hit.
system.cpu.dcache.tags.occ_blocks::.cpu.data    89.741252                       # Average occupied blocks per requestor
system.cpu.dcache.tags.occ_percent::.cpu.data     0.175276                       # Average percentage of cache occupancy
system.cpu.dcache.tags.occ_percent::total     0.175276                       # Average percentage of cache occupancy
system.cpu.dcache.tags.occ_task_id_blocks::1024          147                       # Occupied blocks per task id
system.cpu.dcache.tags.age_task_id_blocks_1024::0           56                       # Occupied blocks per task id
system.cpu.dcache.tags.age_task_id_blocks_1024::1           91                       # Occupied blocks per task id
system.cpu.dcache.tags.occ_task_id_percent::1024     0.287109                       # Percentage of cache occupancy per task id
system.cpu.dcache.tags.tag_accesses              5865                       # Number of tag accesses
system.cpu.dcache.tags.data_accesses             5865                       # Number of data accesses
system.cpu.dcache.tags.power_state.pwrStateResidencyTicks::UNDEFINED     16697500                       # Cumulative time (in ticks) in various power states
system.cpu.decode.idleCycles                     6644                       # Number of cycles decode is idle
system.cpu.decode.blockedCycles                  4074                       # Number of cycles decode is blocked
system.cpu.decode.runCycles                      2502                       # Number of cycles decode is running
system.cpu.decode.unblockCycles                   175                       # Number of cycles decode is unblocking
system.cpu.decode.squashCycles                    402                       # Number of cycles decode is squashing
system.cpu.decode.branchResolved                 1120                       # Number of times decode resolved a  branch
system.cpu.decode.branchMispred                   176                       # Number of times decode detected a branch misprediction
system.cpu.decode.decodedInsts                  14484                       # Number of instructions handled by decode
system.cpu.decode.squashedInsts                   509                       # Number of squashed instructions handled by decode
system.cpu.dtb.instHits                             0                       # ITB inst hits
system.cpu.dtb.instMisses                           0                       # ITB inst misses
system.cpu.dtb.readHits                             0                       # DTB read hits
system.cpu.dtb.readMisses                           0                       # DTB read misses
system.cpu.dtb.writeHits                            0                       # DTB write hits
system.cpu.dtb.writeMisses                          0                       # DTB write misses
system.cpu.dtb.inserts                              0                       # Number of times an entry is inserted into the TLB
system.cpu.dtb.flushTlb                             0                       # Number of times complete TLB was flushed
system.cpu.dtb.flushTlbMva                          0                       # Number of times TLB was flushed by MVA
system.cpu.dtb.flushTlbMvaAsid                      0                       # Number of times TLB was flushed by MVA & ASID
system.cpu.dtb.flushTlbAsid                         0                       # Number of times TLB was flushed by ASID
system.cpu.dtb.flushedEntries                       0                       # Number of entries that have been flushed from TLB
system.cpu.dtb.alignFaults                          0                       # Number of TLB faults due to alignment restrictions
system.cpu.dtb.prefetchFaults                       0                       # Number of TLB faults due to prefetch
system.cpu.dtb.domainFaults                         0                       # Number of TLB faults due to domain restrictions
system.cpu.dtb.permsFaults                          0                       # Number of TLB faults due to permissions restrictions
system.cpu.dtb.readAccesses                         0                       # DTB read accesses
system.cpu.dtb.writeAccesses                        0                       # DTB write accesses
system.cpu.dtb.instAccesses                         0                       # ITB inst accesses
system.cpu.dtb.hits                                 0                       # Total TLB (inst and data) hits
system.cpu.dtb.misses                               0                       # Total TLB (inst and data) misses
system.cpu.dtb.accesses                             0                       # Total TLB (inst and data) accesses
system.cpu.dtb.stage2_mmu.stage2_tlb.instHits            0                       # ITB inst hits
system.cpu.dtb.stage2_mmu.stage2_tlb.instMisses            0                       # ITB inst misses
system.cpu.dtb.stage2_mmu.stage2_tlb.readHits            0                       # DTB read hits
system.cpu.dtb.stage2_mmu.stage2_tlb.readMisses            0                       # DTB read misses
system.cpu.dtb.stage2_mmu.stage2_tlb.writeHits            0                       # DTB write hits
system.cpu.dtb.stage2_mmu.stage2_tlb.writeMisses            0                       # DTB write misses
system.cpu.dtb.stage2_mmu.stage2_tlb.inserts            0                       # Number of times an entry is inserted into the TLB
system.cpu.dtb.stage2_mmu.stage2_tlb.flushTlb            0                       # Number of times complete TLB was flushed
system.cpu.dtb.stage2_mmu.stage2_tlb.flushTlbMva            0                       # Number of times TLB was flushed by MVA
system.cpu.dtb.stage2_mmu.stage2_tlb.flushTlbMvaAsid            0                       # Number of times TLB was flushed by MVA & ASID
system.cpu.dtb.stage2_mmu.stage2_tlb.flushTlbAsid            0                       # Number of times TLB was flushed by ASID
system.cpu.dtb.stage2_mmu.stage2_tlb.flushedEntries            0                       # Number of entries that have been flushed from TLB
system.cpu.dtb.stage2_mmu.stage2_tlb.alignFaults            0                       # Number of TLB faults due to alignment restrictions
system.cpu.dtb.stage2_mmu.stage2_tlb.prefetchFaults            0                       # Number of TLB faults due to prefetch
system.cpu.dtb.stage2_mmu.stage2_tlb.domainFaults            0                       # Number of TLB faults due to domain restrictions
system.cpu.dtb.stage2_mmu.stage2_tlb.permsFaults            0                       # Number of TLB faults due to permissions restrictions
system.cpu.dtb.stage2_mmu.stage2_tlb.readAccesses            0                       # DTB read accesses
system.cpu.dtb.stage2_mmu.stage2_tlb.writeAccesses            0                       # DTB write accesses
system.cpu.dtb.stage2_mmu.stage2_tlb.instAccesses            0                       # ITB inst accesses
system.cpu.dtb.stage2_mmu.stage2_tlb.hits            0                       # Total TLB (inst and data) hits
system.cpu.dtb.stage2_mmu.stage2_tlb.misses            0                       # Total TLB (inst and data) misses
system.cpu.dtb.stage2_mmu.stage2_tlb.accesses            0                       # Total TLB (inst and data) accesses
system.cpu.dtb.stage2_mmu.stage2_tlb.walker.walks            0                       # Table walker walks requested
system.cpu.dtb.stage2_mmu.stage2_tlb.walker.requestOrigin_Requested::Data            0                       # Table walker requests started/completed, data/inst
system.cpu.dtb.stage2_mmu.stage2_tlb.walker.requestOrigin_Requested::Inst            0                       # Table walker requests started/completed, data/inst
system.cpu.dtb.stage2_mmu.stage2_tlb.walker.requestOrigin_Requested::total            0                       # Table walker requests started/completed, data/inst
system.cpu.dtb.stage2_mmu.stage2_tlb.walker.requestOrigin_Completed::Data            0                       # Table walker requests started/completed, data/inst
system.cpu.dtb.stage2_mmu.stage2_tlb.walker.requestOrigin_Completed::Inst            0                       # Table walker requests started/completed, data/inst
system.cpu.dtb.stage2_mmu.stage2_tlb.walker.requestOrigin_Completed::total            0                       # Table walker requests started/completed, data/inst
system.cpu.dtb.stage2_mmu.stage2_tlb.walker.requestOrigin::total            0                       # Table walker requests started/completed, data/inst
system.cpu.dtb.stage2_mmu.stage2_tlb.walker.power_state.pwrStateResidencyTicks::UNDEFINED     16697500                       # Cumulative time (in ticks) in various power states
system.cpu.dtb.walker.walks                         0                       # Table walker walks requested
system.cpu.dtb.walker.requestOrigin_Requested::Data            0                       # Table walker requests started/completed, data/inst
system.cpu.dtb.walker.requestOrigin_Requested::Inst            0                       # Table walker requests started/completed, data/inst
system.cpu.dtb.walker.requestOrigin_Requested::total            0                       # Table walker requests started/completed, data/inst
system.cpu.dtb.walker.requestOrigin_Completed::Data            0                       # Table walker requests started/completed, data/inst
system.cpu.dtb.walker.requestOrigin_Completed::Inst            0                       # Table walker requests started/completed, data/inst
system.cpu.dtb.walker.requestOrigin_Completed::total            0                       # Table walker requests started/completed, data/inst
system.cpu.dtb.walker.requestOrigin::total            0                       # Table walker requests started/completed, data/inst
system.cpu.dtb.walker.power_state.pwrStateResidencyTicks::UNDEFINED     16697500                       # Cumulative time (in ticks) in various power states
system.cpu.fetch.icacheStallCycles               8073                       # Number of cycles fetch is stalled on an Icache miss
system.cpu.fetch.insts                          14922                       # Number of instructions fetch has processed
system.cpu.fetch.branches                        3488                       # Number of branches that fetch encountered
system.cpu.fetch.predictedBranches               1393                       # Number of branches that fetch has predicted taken
system.cpu.fetch.cycles                          4893                       # Number of cycles fetch has run and was not squashing or blocked
system.cpu.fetch.squashCycles                    1130                       # Number of cycles fetch has spent squashing
system.cpu.fetch.miscStallCycles                    6                       # Number of cycles fetch has spent waiting on interrupts,or bad addresses, or out of MSHRs
system.cpu.fetch.pendingTrapStallCycles           243                       # Number of stall cycles due to pending traps
system.cpu.fetch.icacheWaitRetryStallCycles           17                       # Number of stall cycles due to full MSHR
system.cpu.fetch.cacheLines                      2262                       # Number of cache lines fetched
system.cpu.fetch.icacheSquashes                   311                       # Number of outstanding Icache misses that were squashed
system.cpu.fetch.nisnDist::samples              13797                       # Number of instructions fetched each cycle (Total)
system.cpu.fetch.nisnDist::mean              1.278031                       # Number of instructions fetched each cycle (Total)
system.cpu.fetch.nisnDist::stdev             2.631404                       # Number of instructions fetched each cycle (Total)
system.cpu.fetch.nisnDist::underflows               0      0.00%      0.00% # Number of instructions fetched each cycle (Total)
system.cpu.fetch.nisnDist::0                    10624     77.00%     77.00% # Number of instructions fetched each cycle (Total)
system.cpu.fetch.nisnDist::1                      314      2.28%     79.28% # Number of instructions fetched each cycle (Total)
system.cpu.fetch.nisnDist::2                      214      1.55%     80.83% # Number of instructions fetched each cycle (Total)
system.cpu.fetch.nisnDist::3                      270      1.96%     82.79% # Number of instructions fetched each cycle (Total)
system.cpu.fetch.nisnDist::4                      284      2.06%     84.84% # Number of instructions fetched each cycle (Total)
system.cpu.fetch.nisnDist::5                      419      3.04%     87.88% # Number of instructions fetched each cycle (Total)
system.cpu.fetch.nisnDist::6                      163      1.18%     89.06% # Number of instructions fetched each cycle (Total)
system.cpu.fetch.nisnDist::7                      200      1.45%     90.51% # Number of instructions fetched each cycle (Total)
system.cpu.fetch.nisnDist::8                     1309      9.49%    100.00% # Number of instructions fetched each cycle (Total)
system.cpu.fetch.nisnDist::overflows                0      0.00%    100.00% # Number of instructions fetched each cycle (Total)
system.cpu.fetch.nisnDist::min_value                0                       # Number of instructions fetched each cycle (Total)
system.cpu.fetch.nisnDist::max_value                8                       # Number of instructions fetched each cycle (Total)
system.cpu.fetch.nisnDist::total                13797                       # Number of instructions fetched each cycle (Total)
system.cpu.fetch.branchRate                  0.104444                       # Number of branch fetches per cycle
system.cpu.fetch.rate                        0.446820                       # Number of inst fetches per cycle
system.cpu.icache.demand_hits::.cpu.inst         1859                       # number of demand (read+write) hits
system.cpu.icache.demand_hits::total             1859                       # number of demand (read+write) hits
system.cpu.icache.overall_hits::.cpu.inst         1859                       # number of overall hits
system.cpu.icache.overall_hits::total            1859                       # number of overall hits
system.cpu.icache.demand_misses::.cpu.inst          403                       # number of demand (read+write) misses
system.cpu.icache.demand_misses::total            403                       # number of demand (read+write) misses
system.cpu.icache.overall_misses::.cpu.inst          403                       # number of overall misses
system.cpu.icache.overall_misses::total           403                       # number of overall misses
system.cpu.icache.demand_miss_latency::.cpu.inst     26679000                       # number of demand (read+write) miss cycles
system.cpu.icache.demand_miss_latency::total     26679000                       # number of demand (read+write) miss cycles
system.cpu.icache.overall_miss_latency::.cpu.inst     26679000                       # number of overall miss cycles
system.cpu.icache.overall_miss_latency::total     26679000                       # number of overall miss cycles
system.cpu.icache.demand_accesses::.cpu.inst         2262                       # number of demand (read+write) accesses
system.cpu.icache.demand_accesses::total         2262                       # number of demand (read+write) accesses
system.cpu.icache.overall_accesses::.cpu.inst         2262                       # number of overall (read+write) accesses
system.cpu.icache.overall_accesses::total         2262                       # number of overall (read+write) accesses
system.cpu.icache.demand_miss_rate::.cpu.inst     0.178161                       # miss rate for demand accesses
system.cpu.icache.demand_miss_rate::total     0.178161                       # miss rate for demand accesses
system.cpu.icache.overall_miss_rate::.cpu.inst     0.178161                       # miss rate for overall accesses
system.cpu.icache.overall_miss_rate::total     0.178161                       # miss rate for overall accesses
system.cpu.icache.demand_avg_miss_latency::.cpu.inst 66200.992556                       # average overall miss latency
system.cpu.icache.demand_avg_miss_latency::total 66200.992556                       # average overall miss latency
system.cpu.icache.overall_avg_miss_latency::.cpu.inst 66200.992556                       # average overall miss latency
system.cpu.icache.overall_avg_miss_latency::total 66200.992556                       # average overall miss latency
system.cpu.icache.blocked_cycles::no_mshrs          317                       # number of cycles access was blocked
system.cpu.icache.blocked_cycles::no_targets            0                       # number of cycles access was blocked
system.cpu.icache.blocked::no_mshrs                 5                       # number of cycles access was blocked
system.cpu.icache.blocked::no_targets               0                       # number of cycles access was blocked
system.cpu.icache.avg_blocked_cycles::no_mshrs    63.400000                       # average number of cycles each access was blocked
system.cpu.icache.avg_blocked_cycles::no_targets          nan                       # average number of cycles each access was blocked
system.cpu.icache.demand_mshr_hits::.cpu.inst           97                       # number of demand (read+write) MSHR hits
system.cpu.icache.demand_mshr_hits::total           97                       # number of demand (read+write) MSHR hits
system.cpu.icache.overall_mshr_hits::.cpu.inst           97                       # number of overall MSHR hits
system.cpu.icache.overall_mshr_hits::total           97                       # number of overall MSHR hits
system.cpu.icache.demand_mshr_misses::.cpu.inst          306                       # number of demand (read+write) MSHR misses
system.cpu.icache.demand_mshr_misses::total          306                       # number of demand (read+write) MSHR misses
system.cpu.icache.overall_mshr_misses::.cpu.inst          306                       # number of overall MSHR misses
system.cpu.icache.overall_mshr_misses::total          306                       # number of overall MSHR misses
system.cpu.icache.demand_mshr_miss_latency::.cpu.inst     21356000                       # number of demand (read+write) MSHR miss cycles
system.cpu.icache.demand_mshr_miss_latency::total     21356000                       # number of demand (read+write) MSHR miss cycles
system.cpu.icache.overall_mshr_miss_latency::.cpu.inst     21356000                       # number of overall MSHR miss cycles
system.cpu.icache.overall_mshr_miss_latency::total     21356000                       # number of overall MSHR miss cycles
system.cpu.icache.demand_mshr_miss_rate::.cpu.inst     0.135279                       # mshr miss rate for demand accesses
system.cpu.icache.demand_mshr_miss_rate::total     0.135279                       # mshr miss rate for demand accesses
system.cpu.icache.overall_mshr_miss_rate::.cpu.inst     0.135279                       # mshr miss rate for overall accesses
system.cpu.icache.overall_mshr_miss_rate::total     0.135279                       # mshr miss rate for overall accesses
system.cpu.icache.demand_avg_mshr_miss_latency::.cpu.inst 69790.849673                       # average overall mshr miss latency
system.cpu.icache.demand_avg_mshr_miss_latency::total 69790.849673                       # average overall mshr miss latency
system.cpu.icache.overall_avg_mshr_miss_latency::.cpu.inst 69790.849673                       # average overall mshr miss latency
system.cpu.icache.overall_avg_mshr_miss_latency::total 69790.849673                       # average overall mshr miss latency
system.cpu.icache.replacements                     49                       # number of replacements
system.cpu.icache.ReadReq_hits::.cpu.inst         1859                       # number of ReadReq hits
system.cpu.icache.ReadReq_hits::total            1859                       # number of ReadReq hits
system.cpu.icache.ReadReq_misses::.cpu.inst          403                       # number of ReadReq misses
system.cpu.icache.ReadReq_misses::total           403                       # number of ReadReq misses
system.cpu.icache.ReadReq_miss_latency::.cpu.inst     26679000                       # number of ReadReq miss cycles
system.cpu.icache.ReadReq_miss_latency::total     26679000                       # number of ReadReq miss cycles
system.cpu.icache.ReadReq_accesses::.cpu.inst         2262                       # number of ReadReq accesses(hits+misses)
system.cpu.icache.ReadReq_accesses::total         2262                       # number of ReadReq accesses(hits+misses)
system.cpu.icache.ReadReq_miss_rate::.cpu.inst     0.178161                       # miss rate for ReadReq accesses
system.cpu.icache.ReadReq_miss_rate::total     0.178161                       # miss rate for ReadReq accesses
system.cpu.icache.ReadReq_avg_miss_latency::.cpu.inst 66200.992556                       # average ReadReq miss latency
system.cpu.icache.ReadReq_avg_miss_latency::total 66200.992556                       # average ReadReq miss latency
system.cpu.icache.ReadReq_mshr_hits::.cpu.inst           97                       # number of ReadReq MSHR hits
system.cpu.icache.ReadReq_mshr_hits::total           97                       # number of ReadReq MSHR hits
system.cpu.icache.ReadReq_mshr_misses::.cpu.inst          306                       # number of ReadReq MSHR misses
system.cpu.icache.ReadReq_mshr_misses::total          306                       # number of ReadReq MSHR misses
system.cpu.icache.ReadReq_mshr_miss_latency::.cpu.inst     21356000                       # number of ReadReq MSHR miss cycles
system.cpu.icache.ReadReq_mshr_miss_latency::total     21356000                       # number of ReadReq MSHR miss cycles
system.cpu.icache.ReadReq_mshr_miss_rate::.cpu.inst     0.135279                       # mshr miss rate for ReadReq accesses
system.cpu.icache.ReadReq_mshr_miss_rate::total     0.135279                       # mshr miss rate for ReadReq accesses
system.cpu.icache.ReadReq_avg_mshr_miss_latency::.cpu.inst 69790.849673                       # average ReadReq mshr miss latency
system.cpu.icache.ReadReq_avg_mshr_miss_latency::total 69790.849673                       # average ReadReq mshr miss latency
system.cpu.icache.power_state.pwrStateResidencyTicks::UNDEFINED     16697500                       # Cumulative time (in ticks) in various power states
system.cpu.icache.tags.tagsinuse           141.478162                       # Cycle average of tags in use
system.cpu.icache.tags.total_refs                2165                       # Total number of references to valid blocks.
system.cpu.icache.tags.sampled_refs               306                       # Sample count of references to valid blocks.
system.cpu.icache.tags.avg_refs              7.075163                       # Average number of references to valid blocks.
system.cpu.icache.tags.warmup_cycle             82000                       # Cycle when the warmup percentage was hit.
system.cpu.icache.tags.occ_blocks::.cpu.inst   141.478162                       # Average occupied blocks per requestor
system.cpu.icache.tags.occ_percent::.cpu.inst     0.276325                       # Average percentage of cache occupancy
system.cpu.icache.tags.occ_percent::total     0.276325                       # Average percentage of cache occupancy
system.cpu.icache.tags.occ_task_id_blocks::1024          257                       # Occupied blocks per task id
system.cpu.icache.tags.age_task_id_blocks_1024::0          172                       # Occupied blocks per task id
system.cpu.icache.tags.age_task_id_blocks_1024::1           85                       # Occupied blocks per task id
system.cpu.icache.tags.occ_task_id_percent::1024     0.501953                       # Percentage of cache occupancy per task id
system.cpu.icache.tags.tag_accesses              4830                       # Number of tag accesses
system.cpu.icache.tags.data_accesses             4830                       # Number of data accesses
system.cpu.icache.tags.power_state.pwrStateResidencyTicks::UNDEFINED     16697500                       # Cumulative time (in ticks) in various power states
system.cpu.itb.instHits                             0                       # ITB inst hits
system.cpu.itb.instMisses                           0                       # ITB inst misses
system.cpu.itb.readHits                             0                       # DTB read hits
system.cpu.itb.readMisses                           0                       # DTB read misses
system.cpu.itb.writeHits                            0                       # DTB write hits
