threshold,fpr,tpr
0.0580526,0.3661,0.774818
0.0579653,0.36673,0.774818
0.0578834,0.36736,0.774818
0.0578823,0.36799,0.774818
0.0578174,0.36862,0.774818
0.0575025,0.36925,0.774818
0.0574968,0.36988,0.774818
0.0574874,0.37051,0.774818
0.0574625,0.371141,0.774818
0.0573657,0.371141,0.77724
0.0573456,0.371771,0.77724
0.0573429,0.372401,0.77724
0.0573231,0.373031,0.77724
0.0572331,0.373661,0.77724
0.0571488,0.373661,0.779661
0.0571386,0.374291,0.779661
0.0571144,0.374921,0.779661
0.0569587,0.375551,0.779661
0.0569516,0.376181,0.779661
0.0568976,0.376812,0.779661
0.0568912,0.377442,0.779661
0.0568803,0.378072,0.779661
0.0566222,0.378702,0.779661
0.0565901,0.379332,0.779661
0.0565803,0.379962,0.779661
0.0565431,0.380592,0.779661
0.0565422,0.381222,0.779661
0.0564503,0.381853,0.779661
0.0564175,0.381853,0.782082
0.0563945,0.382483,0.782082
0.0563168,0.383113,0.782082
0.0562759,0.383113,0.784504
0.0562729,0.383743,0.784504
0.0561634,0.383743,0.786925
0.056155,0.384373,0.786925
0.0561527,0.385003,0.786925
0.0560424,0.385633,0.786925
0.0558272,0.386263,0.786925
0.0558067,0.386894,0.786925
0.0556794,0.387524,0.786925
0.0554691,0.387524,0.789346
0.0554667,0.388154,0.789346
0.0554334,0.388784,0.789346
0.0552717,0.389414,0.789346
0.0552085,0.389414,0.791768
0.0551109,0.389414,0.794189
0.0550956,0.390044,0.794189
0.0550493,0.390674,0.794189
0.0550158,0.390674,0.79661
0.0550123,0.390674,0.799031
0.0549739,0.391304,0.799031
0.0549684,0.391934,0.799031
0.054966,0.391934,0.801453
0.0549067,0.391934,0.803874
0.054896,0.392565,0.803874
0.0548444,0.393195,0.803874
0.0548236,0.393825,0.803874
0.0547658,0.393825,0.806295
0.0546391,0.394455,0.806295
0.054611,0.395085,0.806295
0.0546003,0.395085,0.808717
0.0545752,0.395715,0.808717
0.0545607,0.396345,0.808717
0.054537,0.396975,0.808717
0.0544613,0.397606,0.808717
0.0544343,0.398236,0.808717
0.0544339,0.398866,0.808717
0.0543452,0.399496,0.808717
0.0543351,0.400126,0.808717
0.0542701,0.400756,0.808717
0.0542547,0.400756,0.811138
0.0542274,0.401386,0.811138
0.0541889,0.402016,0.811138
0.0541416,0.402016,0.813559
0.0541381,0.402016,0.815981
0.0541031,0.402647,0.815981
0.0539736,0.403277,0.815981
0.0538947,0.403907,0.815981
0.0535741,0.403907,0.818402
0.0535476,0.404537,0.818402
0.0535356,0.405167,0.818402
0.0535077,0.405797,0.818402
0.0534706,0.406427,0.818402
0.0533988,0.407057,0.818402
0.0533569,0.407687,0.818402
0.0533379,0.408948,0.818402
0.0533235,0.409578,0.818402
0.0533025,0.409578,0.820823
0.0532487,0.410208,0.820823
0.0531571,0.410838,0.820823
0.0531245,0.411468,0.820823
0.0530632,0.412098,0.820823
0.0530536,0.413359,0.820823
0.0529732,0.413989,0.820823
0.0529701,0.414619,0.820823
0.0529632,0.415249,0.820823
0.0529429,0.415879,0.820823
0.052934,0.416509,0.820823
0.0529239,0.417139,0.820823
0.0529239,0.417769,0.820823
0.0529197,0.418399,0.820823
0.0529157,0.41903,0.820823
0.0527885,0.41966,0.820823
0.0527783,0.42092,0.820823
0.0526296,0.42155,0.820823
0.0526082,0.42218,0.820823
0.0525944,0.42281,0.820823
0.0525598,0.42344,0.820823
0.0525483,0.424071,0.820823
0.052516,0.424701,0.820823
0.052478,0.424701,0.823245
0.0523733,0.425331,0.823245
0.0523673,0.425331,0.825666
0.0523623,0.425961,0.825666
0.0523582,0.426591,0.825666
0.0522786,0.427221,0.825666
0.0522643,0.427851,0.825666
0.0522342,0.427851,0.828087
0.0522186,0.428481,0.828087
0.0521939,0.429112,0.828087
0.0521242,0.429742,0.828087
0.0520998,0.430372,0.828087
0.0520521,0.431002,0.828087
0.0520019,0.431632,0.828087
0.0519428,0.432262,0.828087
0.0518707,0.432892,0.828087
0.051661,0.433522,0.828087
0.0516327,0.434152,0.828087
0.0515893,0.434783,0.828087
0.0515442,0.435413,0.828087
0.0515101,0.436043,0.828087
0.051409,0.436673,0.828087
0.051391,0.437303,0.828087
0.0512352,0.437303,0.830508
0.0511508,0.437933,0.830508
0.0511234,0.438563,0.830508
0.0510879,0.439193,0.830508
0.0509533,0.439824,0.830508
0.0509443,0.440454,0.830508
0.0509429,0.440454,0.83293
0.0509064,0.441084,0.83293
0.0507786,0.441714,0.83293
0.0507064,0.442344,0.83293
0.0506486,0.442974,0.83293
0.0505633,0.443604,0.83293
0.0505253,0.444234,0.83293
0.0505239,0.444865,0.83293
0.0504622,0.445495,0.83293
0.0500606,0.445495,0.835351
0.0498797,0.446125,0.835351
0.0498589,0.446755,0.835351
0.0498138,0.447385,0.835351
0.0497994,0.448015,0.835351
0.0497658,0.448015,0.837772
0.0496862,0.448645,0.837772
0.0496124,0.449275,0.837772
0.0495305,0.449905,0.837772
0.0495089,0.449905,0.840194
0.0494124,0.450536,0.840194
0.0493383,0.451166,0.840194
0.0492913,0.451796,0.840194
0.0492669,0.452426,0.840194
0.0492215,0.453056,0.840194
0.0490969,0.453686,0.840194
0.04905,0.454316,0.840194
0.049008,0.454946,0.840194
0.0489424,0.455577,0.840194
0.0489239,0.455577,0.842615
0.0488025,0.456207,0.842615
0.0487877,0.456837,0.842615
0.0486853,0.457467,0.842615
0.0485618,0.457467,0.845036
0.0484514,0.457467,0.847458
0.0484374,0.457467,0.849879
0.0484019,0.458097,0.849879
0.0483955,0.458727,0.849879
0.0483932,0.459357,0.849879
0.0483571,0.459987,0.849879
0.0483333,0.460618,0.849879
0.048316,0.460618,0.8523
0.0483088,0.461248,0.8523
0.0483063,0.461878,0.8523
0.0482928,0.462508,0.8523
0.0482093,0.463138,0.8523
0.0481663,0.463768,0.8523
0.0481662,0.463768,0.854722
0.0481219,0.464398,0.854722
0.0481088,0.464398,0.857143
0.0480103,0.465028,0.857143
0.0479896,0.465658,0.857143
0.0479678,0.466289,0.857143
0.0479656,0.466919,0.857143
0.0479292,0.467549,0.857143
0.0478592,0.467549,0.859564
0.0477767,0.468179,0.859564
0.0477731,0.468809,0.859564
0.0476925,0.469439,0.859564
0.0475454,0.469439,0.861985
0.0475229,0.469439,0.864407
0.0474853,0.470069,0.864407
0.0474145,0.470069,0.866828
0.0473945,0.470069,0.869249
0.0472719,0.470699,0.869249
0.0472612,0.47133,0.869249
0.0472302,0.47133,0.871671
0.04722,0.47196,0.874092
0.0472017,0.47196,0.876513
0.0471674,0.47259,0.876513
0.0471376,0.47385,0.876513
0.047062,0.47385,0.878935
0.0469768,0.47448,0.878935
0.0469516,0.47511,0.878935
0.0468622,0.47511,0.881356
0.0468411,0.47574,0.881356
0.0467858,0.476371,0.881356
0.0467463,0.477001,0.881356
0.0467239,0.477631,0.881356
0.0467229,0.478261,0.881356
0.046485,0.478891,0.881356
0.0464782,0.478891,0.883777
0.0463977,0.479521,0.883777
0.0463543,0.480151,0.883777
0.0463169,0.480781,0.883777
0.0460079,0.481411,0.883777
0.0458582,0.482042,0.883777
0.045851,0.482672,0.883777
0.0458026,0.483302,0.883777
0.0456885,0.483932,0.883777
0.0456477,0.484562,0.883777
0.0454932,0.485192,0.883777
0.0454612,0.485822,0.883777
0.0453663,0.486452,0.883777
0.0451843,0.487083,0.883777
0.0451824,0.487083,0.886199
0.0451473,0.487713,0.886199
0.0448758,0.487713,0.88862
0.0447345,0.487713,0.891041
0.044727,0.488343,0.891041
0.0446587,0.488343,0.893462
0.0445749,0.488973,0.893462
0.0445629,0.489603,0.893462
0.044509,0.490233,0.893462
0.0444982,0.490863,0.893462
0.0444946,0.491493,0.893462
0.0442717,0.492124,0.893462
0.0442283,0.492754,0.893462
0.0440855,0.493384,0.893462
0.0439462,0.494014,0.893462
0.0439296,0.494644,0.893462
0.0438802,0.495274,0.893462
0.0438592,0.495274,0.895884
0.0438119,0.496534,0.895884
0.0438022,0.497164,0.895884
0.0437517,0.497164,0.898305
0.0437445,0.497795,0.898305
0.0437256,0.498425,0.898305
0.0436605,0.499055,0.898305
0.0435845,0.499685,0.898305
0.0435365,0.500315,0.898305
0.0435064,0.500315,0.900726
0.043474,0.501575,0.900726
0.0433743,0.501575,0.903148
0.0433171,0.502205,0.903148
0.0430836,0.502205,0.905569
0.0429182,0.502836,0.905569
0.0428146,0.502836,0.90799
0.0427822,0.503466,0.90799
0.0426088,0.504096,0.90799
0.0425865,0.504726,0.90799
0.0425518,0.505356,0.90799
0.0425397,0.505986,0.90799
0.0425158,0.506616,0.90799
0.042369,0.507246,0.90799
0.0423053,0.507876,0.90799
0.0422884,0.508507,0.90799
0.0422859,0.509137,0.90799
0.0421605,0.509137,0.912833
0.0418827,0.509767,0.912833
0.0418503,0.510397,0.912833
0.0418411,0.510397,0.915254
0.0418243,0.510397,0.917676
0.0418231,0.511027,0.917676
0.0417813,0.511657,0.917676
0.0417553,0.512287,0.917676
0.0415887,0.512917,0.917676
0.0415544,0.513548,0.917676
0.0415137,0.513548,0.920097
0.0415117,0.513548,0.922518
0.0413927,0.513548,0.924939
0.0413898,0.514178,0.924939
0.0410764,0.514808,0.924939
0.0410745,0.515438,0.924939
0.0410287,0.515438,0.929782
0.0410231,0.516068,0.929782
0.0410114,0.516698,0.929782
0.0408398,0.517328,0.929782
0.040558,0.517958,0.929782
0.0405541,0.518589,0.929782
0.0404993,0.519219,0.929782
0.0404144,0.519849,0.929782
0.0403482,0.520479,0.929782
0.0403416,0.521109,0.929782
0.0403342,0.521739,0.929782
0.0401983,0.522369,0.929782
0.0401154,0.522369,0.932203
0.0398367,0.522999,0.932203
0.0398253,0.523629,0.932203
0.0396412,0.52426,0.932203
0.039611,0.52489,0.932203
0.0395897,0.52552,0.932203
0.039565,0.52615,0.932203
0.0395449,0.52678,0.932203
0.0395447,0.52741,0.932203
0.0394042,0.52804,0.932203
0.0392353,0.52867,0.932203
0.0390904,0.529301,0.932203
0.0388865,0.529931,0.932203
0.0387441,0.530561,0.932203
0.0386351,0.531191,0.932203
0.0383416,0.531821,0.932203
0.0383133,0.532451,0.932203
0.038277,0.532451,0.934625
0.0381918,0.532451,0.937046
0.0381637,0.533081,0.937046
0.0381247,0.533711,0.937046
0.0379917,0.534342,0.937046
0.037955,0.534972,0.937046
0.0377585,0.535602,0.937046
0.0377337,0.536232,0.937046
0.0375776,0.536232,0.939467
0.0375364,0.536232,0.941889
0.0374574,0.536862,0.941889
0.0374571,0.537492,0.941889
0.0373172,0.538122,0.941889
0.0372437,0.538752,0.941889
0.0370378,0.539382,0.941889
0.0369733,0.540013,0.941889
0.0368762,0.540643,0.941889
0.0368296,0.540643,0.94431
0.0367691,0.541273,0.94431
0.0366448,0.541903,0.94431
0.0365969,0.542533,0.94431
0.0365832,0.543163,0.94431
0.036462,0.543163,0.946731
0.0364149,0.543793,0.946731
0.0363202,0.544423,0.946731
0.0362409,0.544423,0.949153
0.0361809,0.545054,0.949153
0.0358038,0.545684,0.949153
0.0357751,0.546314,0.949153
0.0356292,0.547574,0.949153
0.0355072,0.548204,0.949153
0.0354709,0.548834,0.949153
0.0352703,0.548834,0.951574
0.0351571,0.549464,0.951574
0.0350156,0.550095,0.951574
0.0350043,0.550725,0.951574
0.034973,0.550725,0.953995
0.0349486,0.550725,0.956416
0.0347562,0.551355,0.956416
0.0346622,0.551985,0.956416
0.034405,0.551985,0.958838
0.0343956,0.552615,0.958838
0.0343719,0.553245,0.958838
0.0343605,0.553875,0.958838
0.0343252,0.554505,0.958838
0.0342311,0.555135,0.958838
0.0341813,0.555766,0.958838
0.0341601,0.556396,0.958838
0.0341465,0.557026,0.958838
0.034092,0.557026,0.961259
0.0340643,0.557656,0.961259
0.0339436,0.558286,0.961259
0.0339165,0.558286,0.96368
0.0338293,0.558916,0.96368
0.0334151,0.559546,0.96368
0.033352,0.560807,0.96368
0.0333501,0.561437,0.96368
0.0332479,0.561437,0.966102
0.0327179,0.561437,0.968523
0.0325723,0.562067,0.968523
0.0325693,0.562697,0.968523
0.0325567,0.563327,0.968523
0.0324349,0.563957,0.968523
0.0322237,0.564587,0.968523
0.0320935,0.565217,0.968523
0.0317013,0.565217,0.970944
0.031686,0.565848,0.970944
0.0316082,0.565848,0.973366
0.031569,0.566478,0.973366
0.0315249,0.567108,0.973366
0.0313579,0.567738,0.973366
0.03127,0.567738,0.975787
0.0311207,0.568368,0.975787
0.030986,0.568998,0.975787
0.0306654,0.569628,0.975787
0.0304259,0.570258,0.975787
0.0303843,0.570888,0.975787
0.030021,0.570888,0.978208
0.0299808,0.571519,0.978208
0.0299397,0.571519,0.98063
0.0298959,0.571519,0.983051
0.0297919,0.572149,0.983051
0.029773,0.572779,0.983051
0.0296503,0.573409,0.983051
0.0296169,0.574039,0.983051
0.0294234,0.575299,0.983051
0.0292504,0.575929,0.983051
0.0292322,0.57656,0.983051
0.0291269,0.57719,0.983051
0.0291037,0.57782,0.983051
0.0290964,0.57845,0.983051
0.0288954,0.57908,0.983051
0.028737,0.57971,0.983051
0.0286106,0.58034,0.983051
0.0286036,0.58097,0.983051
0.028485,0.581601,0.983051
0.0284259,0.582231,0.983051
0.0283158,0.582861,0.983051
0.0281726,0.583491,0.983051
0.0281391,0.584121,0.983051
0.0280624,0.584751,0.983051
0.0280416,0.584751,0.985472
0.0280001,0.585381,0.985472
0.0279193,0.586011,0.985472
0.0276583,0.586641,0.985472
0.0275299,0.587272,0.985472
0.0274372,0.587902,0.985472
0.0270431,0.588532,0.985472
0.0269774,0.589162,0.985472
0.0268947,0.589792,0.985472
0.0268677,0.589792,0.987893
0.0267981,0.590422,0.987893
0.0267139,0.591052,0.987893
0.0265618,0.591682,0.987893
0.0262146,0.592313,0.987893
0.0261594,0.592943,0.987893
0.0261454,0.593573,0.987893
0.0258908,0.594203,0.987893
0.025714,0.594833,0.987893
0.0256455,0.595463,0.987893
0.0256297,0.596093,0.987893
0.0255849,0.596723,0.987893
0.0254747,0.597353,0.987893
0.0253296,0.597984,0.987893
0.0251327,0.598614,0.987893
0.0251062,0.599244,0.987893
0.0249279,0.599874,0.987893
0.024902,0.600504,0.987893
0.024807,0.600504,0.990315
0.0247822,0.601134,0.990315
0.0246909,0.601764,0.990315
0.0246277,0.602394,0.990315
0.0245973,0.603025,0.990315
0.0244529,0.603655,0.990315
0.0244429,0.604285,0.990315
0.0243893,0.604285,0.992736
0.0243323,0.604915,0.992736
0.0242267,0.604915,0.995157
0.0242072,0.605545,0.995157
0.0239998,0.606175,0.995157
0.0239796,0.606805,0.995157
0.0237666,0.607435,0.995157
0.023705,0.608066,0.995157
0.0233582,0.608696,0.995157
0.0232095,0.609326,0.995157
0.0231392,0.609956,0.995157
0.0230546,0.610586,0.995157
0.0230234,0.611216,0.995157
0.0229603,0.611846,0.995157
0.0227655,0.612476,0.995157
0.0227408,0.613106,0.995157
0.0227261,0.613737,0.995157
0.0226254,0.614367,0.995157
0.0225827,0.614997,0.995157
0.0225252,0.615627,0.995157
0.0225115,0.616257,0.995157
0.0224918,0.616887,0.995157
0.0223718,0.617517,0.995157
0.0219895,0.618147,0.995157
0.0215272,0.618778,0.995157
0.0215257,0.619408,0.995157
0.0215104,0.620038,0.995157
0.0215035,0.620668,0.995157
0.0214959,0.621298,0.995157
0.0213879,0.621928,0.995157
0.0213649,0.622558,0.995157
0.0213145,0.623188,0.995157
0.0212851,0.623819,0.995157
0.0212604,0.624449,0.995157
0.0212244,0.624449,0.997579
0.0212232,0.625079,0.997579
0.0211988,0.625709,0.997579
0.0211703,0.626339,0.997579
0.0211402,0.626969,0.997579
0.0210922,0.626969,1
0.0210586,0.627599,1
0.0210484,0.628229,1
0.0208335,0.628859,1
0.0207371,0.62949,1
0.0207353,0.63012,1
0.0206695,0.63075,1
0.0205208,0.63138,1
0.0202808,0.63201,1
0.0202053,0.63264,1
0.0201568,0.63327,1
0.0200458,0.6339,1
0.0200405,0.634531,1
0.0199875,0.635161,1
0.0197288,0.635791,1
0.0196587,0.636421,1
0.0195118,0.637051,1
0.0194563,0.637681,1
0.0192769,0.638311,1
0.0190655,0.638941,1
0.0189446,0.639572,1
0.0189167,0.640202,1
0.0189041,0.640832,1
0.0188974,0.641462,1
0.0188362,0.642092,1
0.018723,0.642722,1
0.0186666,0.643352,1
0.0184986,0.643982,1
0.0184226,0.644612,1
0.018359,0.645243,1
0.0183408,0.645873,1
0.0182494,0.646503,1
0.0182068,0.647133,1
0.0181699,0.647763,1
0.0181665,0.648393,1
0.0181112,0.649023,1
0.0180908,0.649653,1
0.0178374,0.650284,1
0.017714,0.650914,1
0.0176733,0.651544,1
0.0174515,0.652174,1
0.0174184,0.652804,1
0.0173598,0.653434,1
0.0172883,0.654064,1
0.0172402,0.654694,1
0.0170306,0.655325,1
0.016964,0.655955,1
0.0168678,0.656585,1
0.0168234,0.657215,1
0.0166073,0.657845,1
0.0165743,0.658475,1
0.0163038,0.659105,1
0.0161821,0.659735,1
0.0161714,0.660365,1
0.0161691,0.660996,1
0.0160127,0.661626,1
0.0160079,0.662256,1
0.0159949,0.662886,1
0.0159443,0.663516,1
0.0158153,0.664776,1
0.0158086,0.665406,1
0.0157674,0.666037,1
0.0157459,0.666667,1
0.015677,0.667297,1
0.0156214,0.667927,1
0.0156126,0.668557,1
0.015484,0.669187,1
0.0154474,0.669817,1
0.0153598,0.670447,1
0.015349,0.671078,1
0.0152594,0.671708,1
0.0152213,0.672338,1
0.0150182,0.672968,1
0.0150059,0.673598,1
0.0149249,0.674228,1
0.0148399,0.674858,1
0.0147931,0.675488,1
0.0147919,0.676118,1
0.0147061,0.676749,1
0.014648,0.677379,1
0.0145599,0.678009,1
0.0145343,0.678639,1
0.014471,0.679269,1
0.0144246,0.679899,1
0.014401,0.680529,1
0.0142333,0.681159,1
0.014189,0.68179,1
0.0140318,0.68242,1
0.0140289,0.68305,1
0.0138666,0.68368,1
0.0137609,0.68431,1
0.0137007,0.68494,1
0.0136646,0.68557,1
0.0135909,0.6862,1
0.0135727,0.68683,1
0.0135539,0.687461,1
0.0134891,0.688091,1
0.0134744,0.688721,1
0.0134242,0.689351,1
0.0133277,0.689981,1
0.0133261,0.690611,1
0.0133249,0.691241,1
0.0133225,0.691871,1
0.0133202,0.692502,1
0.013293,0.693132,1
0.0131085,0.693762,1
0.0130908,0.694392,1
0.0130813,0.695022,1
0.0130232,0.695652,1
0.0130078,0.696282,1
0.0129588,0.696912,1
0.0127023,0.697543,1
0.0126993,0.698173,1
0.0126798,0.698803,1
0.0125793,0.699433,1
0.0125432,0.700063,1
0.012538,0.700693,1
0.0125284,0.701323,1
0.0124436,0.702583,1
0.0124251,0.703214,1
0.0123747,0.703844,1
0.0123609,0.704474,1
0.0123095,0.705734,1
0.0123066,0.706364,1
0.0121988,0.706994,1
0.0121953,0.707624,1
0.0121888,0.708255,1
0.012178,0.708885,1
0.0120582,0.709515,1
0.0120531,0.710145,1
0.0119753,0.710775,1
0.0118888,0.711405,1
0.0117943,0.712035,1
0.0117854,0.712665,1
0.0117732,0.713296,1
0.0117163,0.713926,1
0.0117142,0.714556,1
0.0117109,0.715186,1
0.011688,0.715816,1
0.0116339,0.716446,1
0.0116251,0.717076,1
0.0115584,0.717706,1
0.0115056,0.718336,1
0.011505,0.718967,1
0.011473,0.719597,1
0.0114592,0.720227,1
0.0114164,0.720857,1
0.011362,0.721487,1
0.0113462,0.722117,1
0.011336,0.722747,1
0.0113357,0.723377,1
0.0112981,0.724008,1
0.0111987,0.724638,1
0.0110568,0.725268,1
0.0110428,0.725898,1
0.0109642,0.726528,1
0.0109422,0.727158,1
0.0108855,0.728418,1
0.0108208,0.729049,1
0.0107826,0.729679,1
0.010684,0.730309,1
0.0105529,0.730939,1
0.0105461,0.731569,1
0.0105285,0.732199,1
0.0105021,0.732829,1
0.0105014,0.733459,1
0.0105011,0.734089,1
0.0104507,0.73472,1
0.0103969,0.73535,1
0.010395,0.73598,1
0.0103542,0.73661,1
0.0103487,0.73724,1
0.0103005,0.73787,1
0.0102908,0.7385,1
0.0102462,0.73913,1
0.01024,0.739761,1
0.0102151,0.740391,1
0.0101933,0.741021,1
0.0101208,0.741651,1
0.0101183,0.742281,1
0.0101102,0.742911,1
0.0100659,0.743541,1
0.010042,0.744171,1
0.0100189,0.744802,1
0.0100054,0.745432,1
0.00997574,0.746062,1
0.00997355,0.746692,1
0.00996277,0.747322,1
0.00990339,0.747952,1
0.00983597,0.748582,1
0.00980772,0.749212,1
0.00977746,0.749842,1
0.00977362,0.750473,1
0.0097647,0.751103,1
0.00973634,0.751733,1
0.00970413,0.752363,1
0.00961843,0.752993,1
0.00960026,0.753623,1
0.00958743,0.754253,1
0.00956169,0.754883,1
0.00954031,0.755514,1
0.00950315,0.756144,1
0.009455,0.756774,1
0.00938554,0.757404,1
0.00936703,0.758034,1
0.00935078,0.758664,1
0.00931651,0.759294,1
0.00929664,0.759924,1
0.00929135,0.760555,1
0.00927661,0.761185,1
0.00917292,0.761815,1
0.00904668,0.762445,1
0.00902959,0.763075,1
0.00898365,0.763705,1
0.00895252,0.764335,1
0.00892337,0.764965,1
0.00888309,0.765595,1
0.00885426,0.766226,1
0.00884629,0.766856,1
0.00881407,0.767486,1
0.00877154,0.768116,1
0.00876092,0.768746,1
0.00871311,0.769376,1
0.00869082,0.770006,1
0.00868634,0.770636,1
0.00866403,0.771267,1
0.00864327,0.771897,1
0.00861007,0.772527,1
0.00860831,0.773157,1
0.00855578,0.773787,1
0.00853019,0.774417,1
0.0085174,0.775047,1
0.00851127,0.775677,1
0.00849587,0.776307,1
0.00847958,0.776938,1
0.00844383,0.777568,1
0.0083223,0.778198,1
0.00832062,0.778828,1
0.00830874,0.779458,1
0.00822271,0.780088,1
0.00819054,0.780718,1
0.0081869,0.781348,1
0.00815464,0.781979,1
0.00814308,0.782609,1
0.00808991,0.783239,1
0.00807218,0.783869,1
0.00805988,0.784499,1
0.00805836,0.785129,1
0.00804534,0.785759,1
0.0080434,0.786389,1
0.00800339,0.78702,1
0.00798504,0.78765,1
0.00792056,0.78828,1
0.00791455,0.78891,1
0.0078994,0.78954,1
0.00788953,0.79017,1
0.0078753,0.7908,1
0.00783805,0.79143,1
0.00783498,0.79206,1
0.0078347,0.792691,1
0.00780518,0.793321,1
0.00779619,0.793951,1
0.00776625,0.794581,1
0.00775441,0.795211,1
0.00774268,0.795841,1
0.00773168,0.796471,1
0.00773126,0.797101,1
0.00772849,0.797732,1
0.00771878,0.798362,1
0.00768202,0.798992,1
0.00767918,0.799622,1
0.00759722,0.800252,1
0.00758159,0.800882,1
0.00755603,0.801512,1
0.00755342,0.802142,1
0.00752827,0.802773,1
0.00751879,0.803403,1
0.00747952,0.804033,1
0.00746549,0.804663,1
0.00745097,0.805293,1
0.00743846,0.805923,1
0.00737911,0.806553,1
0.00735965,0.807183,1
0.00730244,0.807813,1
0.00729421,0.808444,1
0.00727962,0.809074,1
0.00726932,0.809704,1
0.00726002,0.810334,1
0.00722616,0.810964,1
0.00722351,0.811594,1
0.00721647,0.812224,1
0.00721191,0.812854,1
0.00719652,0.813485,1
0.00719448,0.814115,1
0.0071839,0.814745,1
0.0071725,0.815375,1
0.00713499,0.816005,1
0.0071265,0.816635,1
0.00711547,0.817265,1
0.00709079,0.817895,1
0.00708264,0.818526,1
0.00702161,0.819156,1
0.00701403,0.819786,1
0.00700994,0.820416,1
0.00699221,0.821046,1
0.00698491,0.821676,1
0.00698398,0.822306,1
0.0069658,0.822936,1
0.00695525,0.823566,1
0.00694442,0.824197,1
0.00691024,0.824827,1
0.00690911,0.825457,1
0.00684516,0.826087,1
0.00681365,0.826717,1
0.0068044,0.827347,1
0.00678971,0.828607,1
0.00677377,0.829238,1
0.00676239,0.829868,1
0.00676017,0.830498,1
0.00670783,0.831758,1
0.00670661,0.832388,1
0.00668845,0.833018,1
0.00661359,0.833648,1
0.00657301,0.834279,1
0.00656078,0.834909,1
0.00652742,0.835539,1
0.0065168,0.836169,1
0.00650732,0.836799,1
0.00649501,0.837429,1
0.0064737,0.838059,1
0.00646739,0.838689,1
0.00644142,0.839319,1
0.00643039,0.83995,1
0.00640542,0.84058,1
0.00639034,0.84121,1
0.00637156,0.84184,1
0.00635085,0.84247,1
0.00633921,0.8431,1
0.00633397,0.84373,1
0.00632769,0.84436,1
0.00632094,0.844991,1
0.00631809,0.845621,1
0.00629213,0.846251,1
0.00628146,0.846881,1
0.00628077,0.847511,1
0.00625956,0.848141,1
0.00624473,0.848771,1
0.00622774,0.849401,1
0.00621078,0.850032,1
0.00620926,0.850662,1
0.00612447,0.851292,1
0.00611531,0.851922,1
0.00608098,0.852552,1
0.00608043,0.853182,1
0.00606883,0.853812,1
0.006021,0.854442,1
0.00599809,0.855072,1
0.00592367,0.855703,1
0.00585993,0.856333,1
0.00583526,0.856963,1
0.00583122,0.857593,1
0.00582675,0.858223,1
0.00582294,0.858853,1
0.00574398,0.859483,1
0.0057239,0.860113,1
0.00571251,0.860744,1
0.00570759,0.861374,1
0.00567868,0.862004,1
0.00567309,0.862634,1
0.00566205,0.863264,1
0.00565748,0.863894,1
0.00565414,0.864524,1
0.00564599,0.865154,1
0.00562919,0.865784,1
0.00560594,0.866415,1
0.00557269,0.867045,1
0.0055717,0.867675,1
0.00556723,0.868305,1
0.00556595,0.868935,1
0.00556506,0.869565,1
0.00556433,0.870195,1
0.00552664,0.870825,1
0.00552147,0.871456,1
0.00549833,0.872086,1
0.00546107,0.872716,1
0.00542385,0.873346,1
0.00540689,0.873976,1
0.00539696,0.874606,1
0.00538859,0.875236,1
0.00538726,0.875866,1
0.00534327,0.876497,1
0.00529024,0.877127,1
0.00527313,0.877757,1
0.0052555,0.878387,1
0.00524877,0.879017,1
0.00522935,0.879647,1
0.00521882,0.880277,1
0.00520051,0.880907,1
0.00519518,0.881537,1
0.00515923,0.882168,1
0.00514376,0.882798,1
0.00514093,0.883428,1
0.00512241,0.884058,1
0.00510363,0.884688,1
0.00502499,0.885318,1
0.00498367,0.885948,1
0.00495342,0.886578,1
0.00490151,0.887209,1
0.00489933,0.887839,1
0.00487309,0.888469,1
0.00485039,0.889099,1
0.00483894,0.889729,1
0.00483311,0.890359,1
0.00474456,0.890989,1
0.00467078,0.891619,1
0.00465786,0.89225,1
0.00464786,0.89288,1
0.0046408,0.89351,1
0.00463474,0.89414,1
0.00461417,0.89477,1
0.0046058,0.8954,1
0.0045746,0.89603,1
0.00454673,0.89666,1
0.00454385,0.89729,1
0.00451812,0.897921,1
0.00450835,0.898551,1
0.00449584,0.899181,1
0.00448473,0.899811,1
0.00446626,0.900441,1
0.00446533,0.901071,1
0.00445718,0.901701,1
0.00442615,0.902331,1
0.00441666,0.902962,1
0.00440684,0.903592,1
0.0044047,0.904222,1
0.00439736,0.904852,1
0.00436417,0.905482,1
0.00435532,0.906112,1
0.00432678,0.906742,1
0.00429318,0.907372,1
0.00428372,0.908003,1
0.00426221,0.908633,1
0.00425369,0.909263,1
0.0042523,0.909893,1
0.00424699,0.910523,1
0.00421692,0.911153,1
0.00421136,0.911783,1
0.00418711,0.912413,1
0.00418347,0.913043,1
0.00416155,0.913674,1
0.00413689,0.914304,1
0.0040937,0.914934,1
0.00408862,0.915564,1
0.0040337,0.916194,1
0.00402148,0.916824,1
0.00402143,0.917454,1
0.00395203,0.918084,1
0.00392704,0.918715,1
0.00391262,0.919345,1
0.00389448,0.919975,1
0.0038774,0.920605,1
0.00384977,0.921235,1
0.00372553,0.921865,1
0.0037149,0.922495,1
0.00369007,0.923125,1
0.00368331,0.923756,1
0.0036809,0.924386,1
0.0036546,0.925016,1
0.00363885,0.925646,1
0.00360779,0.926276,1
0.00359092,0.926906,1
0.00358577,0.927536,1
